,Unnamed: 0,index,Link,Posting Date,Location,City,Neighbourhood (Dirty),Address,Price,Pure rent,Service Charge,Other Charge,Size,Date From,Date To,DataFrame,Deposit,Lease term,EUR / SQM,Name,Neighbourhood,Date To (Year - Month),Latitude,Longitude
537,537,10019263,www.wg-gesucht.de/wg-zimmer-in-Berlin-Pankow.10019263.html,22.04.2023,"Berlin
                                                                    Spandau",Berlin,                                                                   Spandau,Muster Str. 1,630.0,5000,5000,5000,24,2023-04-22,2024-04-01,20230424,5000,12.0,26.25,22.04.2023-630.0-26.25 Berlin,Spandau,2024-04,52.535788,13.1977924
538,538,10023829,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.10023829.html,22.04.2023,"Berlin
                                                                    Spandau",Berlin,                                                                   Spandau,Muster Str. 1,550.0,5000,5000,5000,18,2023-04-22,2024-04-01,20230424,5000,12.0,30.555555555555557,22.04.2023-550.0-30.555555555555557 Berlin,Spandau,2024-04,52.535788,13.1977924
539,539,10024309,www.wg-gesucht.de/wg-zimmer-in-Berlin-Steglitz-Zehlendorf.10024309.html,22.04.2023,"Berlin
                                                                    Pankow",Berlin,                                                                   Pankow,Muster Str. 1,1.0,5000,5000,5000,22,2023-05-01,2023-10-01,20230424,5000,5.0,0.045454545454545456,22.04.2023-1.0-0.045454545454545456 Berlin,Pankow,2023-10,52.5979174,13.435316
540,540,6574911,www.wg-gesucht.de/wg-zimmer-in-Berlin-Charlottenburg.6574911.html,25.04.2023,Zimmer von HousingAnywhere*,Zimmervon HousingAnywhere*,Zimmervon HousingAnywhere*,Muster Str. 1,470.0,5000,5000,5000,15,2023-04-26,,20230424,5000,,31.333333333333332,25.04.2023-470.0-31.333333333333332 Zimmervon HousingAnywhere*,Berlin,,52.5170365,13.3888599
541,541,9278388,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.9278388.html,25.04.2023,Zimmer von Spotahome*,Zimmervon Spotahome*,Zimmervon Spotahome*,Muster Str. 1,420.0,5000,5000,5000,23,2023-04-26,,20230424,5000,,18.26086956521739,25.04.2023-420.0-18.26086956521739 Zimmervon Spotahome*,Berlin,,52.5170365,13.3888599
542,542,9152374,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wedding.9152374.html,22.04.2023,"Berlin
                                                                    Charlottenburg",Berlin,                                                                   Charlottenburg,Muster Str. 1,220.0,5000,5000,5000,8,2023-03-17,,20230424,5000,,27.5,22.04.2023-220.0-27.5 Berlin,Charlottenburg,,52.515747,13.3096834
543,543,6584335,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.6584335.html,22.04.2023,"Berlin
                                                                    Neukölln",Berlin,                                                                   Neukölln,Muster Str. 1,1076.0,5000,5000,5000,15,2023-05-01,,20230424,5000,,71.73333333333333,22.04.2023-1076.0-71.73333333333333 Berlin,Neukölln,,52.4811497,13.4353501
544,544,10023737,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.10023737.html,22.04.2023,"Berlin
                                                                    Wedding",Berlin,                                                                   Wedding,Muster Str. 1,895.0,5000,5000,5000,22,2023-07-01,2023-08-31,20230424,5000,1.0,40.68181818181818,22.04.2023-895.0-40.68181818181818 Berlin,Wedding,2023-08,52.550123,13.34197
545,545,10021958,www.wg-gesucht.de/wg-zimmer-in-Berlin-Alt-Treptow.10021958.html,22.04.2023,"Berlin
                                                                    Prenzlauer Berg",Berlin,                                                                   Prenzlauer Berg,Muster Str. 1,300.0,5000,5000,5000,22,2023-05-11,2023-05-27,20230424,5000,0.0,13.636363636363637,22.04.2023-300.0-13.636363636363637 Berlin,Prenzlauer Berg,2023-05,52.5398466,13.4285652
546,546,8645705,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.8645705.html,22.04.2023,"Berlin
                                                                    Neukölln",Berlin,                                                                   Neukölln,Muster Str. 1,550.0,5000,5000,5000,17,2023-05-08,2023-06-01,20230424,5000,1.0,32.35294117647059,22.04.2023-550.0-32.35294117647059 Berlin,Neukölln,2023-06,52.4811497,13.4353501
547,547,8136283,www.wg-gesucht.de/wg-zimmer-in-Berlin-Adlershof.8136283.html,22.04.2023,"Berlin
                                                                    Alt-Treptow",Berlin,                                                                   Alt-Treptow,Muster Str. 1,500.0,5000,5000,5000,10,2023-05-01,,20230424,5000,,50.0,22.04.2023-500.0-50.0 Berlin,Treptow,,54.0627026,15.2657157
548,548,10024219,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.10024219.html,22.04.2023,"Berlin
                                                                    Mitte",Berlin,                                                                   Mitte,Muster Str. 1,750.0,5000,5000,5000,25,2023-05-01,2023-07-30,20230424,5000,2.0,30.0,22.04.2023-750.0-30.0 Berlin,Mitte,2023-07,52.5178855,13.4040601
549,549,8198159,www.wg-gesucht.de/wg-zimmer-in-Berlin-Buckow.8198159.html,22.04.2023,"Berlin
                                                                    Adlershof",Berlin,                                                                   Adlershof,Muster Str. 1,470.0,5000,5000,5000,20,2023-06-01,2023-11-30,20230424,5000,5.0,23.5,22.04.2023-470.0-23.5 Berlin,Berlin,2023-11,52.5170365,13.3888599
550,550,10022876,www.wg-gesucht.de/wg-zimmer-in-Berlin-Kreuzberg.10022876.html,22.04.2023,"Berlin
                                                                    Neukölln",Berlin,                                                                   Neukölln,Muster Str. 1,600.0,5000,5000,5000,18,2023-04-22,,20230424,5000,,33.333333333333336,22.04.2023-600.0-33.333333333333336 Berlin,Neukölln,,52.4811497,13.4353501
551,551,10018578,www.wg-gesucht.de/wg-zimmer-in-Berlin-Dahlem.10018578.html,22.04.2023,"Berlin
                                                                    Buckow",Berlin,                                                                   Buckow,Muster Str. 1,450.0,5000,5000,5000,14,2023-05-01,2023-09-30,20230424,5000,4.0,32.142857142857146,22.04.2023-450.0-32.142857142857146 Berlin,Berlin,2023-09,52.5170365,13.3888599
552,552,10024120,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wedding.10024120.html,22.04.2023,"Berlin
                                                                    Kreuzberg",Berlin,                                                                   Kreuzberg,Muster Str. 1,720.0,5000,5000,5000,25,2023-05-08,2023-07-29,20230424,5000,2.0,28.8,22.04.2023-720.0-28.8 Berlin,Kreuzberg,2023-07,52.4976443,13.411914
553,553,9124177,www.wg-gesucht.de/wg-zimmer-in-Berlin-Gesundbrunnen.9124177.html,22.04.2023,"Berlin
                                                                    Dahlem",Berlin,                                                                   Dahlem,Muster Str. 1,650.0,5000,5000,5000,16,2023-05-14,2024-01-31,20230424,5000,8.0,40.625,22.04.2023-650.0-40.625 Berlin,Berlin,2024-01,52.5170365,13.3888599
554,554,10024134,www.wg-gesucht.de/wg-zimmer-in-Berlin-Charlottenburg.10024134.html,22.04.2023,"Berlin
                                                                    Wedding",Berlin,                                                                   Wedding,Muster Str. 1,391.0,5000,5000,5000,6,2023-06-01,,20230424,5000,,65.16666666666667,22.04.2023-391.0-65.16666666666667 Berlin,Wedding,,52.550123,13.34197
555,555,10024074,www.wg-gesucht.de/wg-zimmer-in-Berlin-Moabit.10024074.html,22.04.2023,"Berlin
                                                                    Gesundbrunnen",Berlin,                                                                   Gesundbrunnen,Muster Str. 1,25.0,5000,5000,5000,20,2023-09-24,2023-10-01,20230424,5000,1.0,1.25,22.04.2023-25.0-1.25 Berlin,Gesundbrunnen,2023-10,52.5509201,13.384846
556,556,9999146,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.9999146.html,22.04.2023,"Berlin
                                                                    Charlottenburg",Berlin,                                                                   Charlottenburg,Muster Str. 1,500.0,5000,5000,5000,58,2023-07-01,,20230424,5000,,8.620689655172415,22.04.2023-500.0-8.620689655172415 Berlin,Charlottenburg,,52.515747,13.3096834
557,557,9992020,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.9992020.html,22.04.2023,"Berlin
                                                                    Moabit",Berlin,                                                                   Moabit,Muster Str. 1,550.0,5000,5000,5000,25,2023-05-01,2023-11-01,20230424,5000,6.0,22.0,22.04.2023-550.0-22.0 Berlin,Moabit,2023-11,52.5301017,13.3425422
558,558,9272592,www.wg-gesucht.de/wg-zimmer-in-Berlin-10439.9272592.html,22.04.2023,"Berlin
                                                                    Neukölln",Berlin,                                                                   Neukölln,Muster Str. 1,550.0,5000,5000,5000,20,2023-05-01,,20230424,5000,,27.5,22.04.2023-550.0-27.5 Berlin,Neukölln,,52.4811497,13.4353501
559,559,10023992,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichsfelde.10023992.html,22.04.2023,"Berlin
                                                                    Mitte",Berlin,                                                                   Mitte,Muster Str. 1,750.0,5000,5000,5000,16,2023-05-13,2024-01-31,20230424,5000,8.0,46.875,22.04.2023-750.0-46.875 Berlin,Mitte,2024-01,52.5178855,13.4040601
560,560,8129855,www.wg-gesucht.de/wg-zimmer-in-Berlin-Oberschoeneweide.8129855.html,25.04.2023,Zimmer von HousingAnywhere*,Zimmervon HousingAnywhere*,Zimmervon HousingAnywhere*,Muster Str. 1,490.0,5000,5000,5000,22,2023-04-26,,20230424,5000,,22.272727272727273,25.04.2023-490.0-22.272727272727273 Zimmervon HousingAnywhere*,Berlin,,52.5170365,13.3888599
561,561,10023975,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.10023975.html,25.04.2023,Zimmer von Spotahome*,Zimmervon Spotahome*,Zimmervon Spotahome*,Muster Str. 1,450.0,5000,5000,5000,24,2023-04-26,,20230424,5000,,18.75,25.04.2023-450.0-18.75 Zimmervon Spotahome*,Berlin,,52.5170365,13.3888599
562,562,9955951,www.wg-gesucht.de/wg-zimmer-in-Berlin-Pankow.9955951.html,22.04.2023,"Berlin
                                                                    Oberschöneweide",Berlin,                                                                   Oberschöneweide,Muster Str. 1,570.0,5000,5000,5000,20,2023-06-01,2024-02-29,20230424,5000,8.0,28.5,22.04.2023-570.0-28.5 Berlin,Oberschöneweide,2024-02,52.4624563,13.5234762
563,563,10023868,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedenau.10023868.html,22.04.2023,"Berlin
                                                                    Mitte",Berlin,                                                                   Mitte,Muster Str. 1,995.0,5000,5000,5000,35,2023-05-01,2024-06-11,20230424,5000,13.0,28.428571428571427,22.04.2023-995.0-28.428571428571427 Berlin,Mitte,2024-06,52.5178855,13.4040601
564,564,9631042,www.wg-gesucht.de/wg-zimmer-in-Berlin-Tempelhof.9631042.html,22.04.2023,"Berlin
                                                                    Pankow",Berlin,                                                                   Pankow,Muster Str. 1,400.0,5000,5000,5000,13,2023-05-11,2023-05-14,20230424,5000,0.0,30.76923076923077,22.04.2023-400.0-30.76923076923077 Berlin,Pankow,2023-05,52.5979174,13.435316
565,565,9811918,www.wg-gesucht.de/wg-zimmer-in-Berlin-Tiergarten.9811918.html,22.04.2023,"Berlin
                                                                    Friedenau",Berlin,                                                                   Friedenau,Muster Str. 1,750.0,5000,5000,5000,18,2023-05-01,2023-09-30,20230424,5000,4.0,41.666666666666664,22.04.2023-750.0-41.666666666666664 Berlin,Berlin,2023-09,52.5170365,13.3888599
566,566,9683531,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.9683531.html,22.04.2023,"Berlin
                                                                    Tempelhof",Berlin,                                                                   Tempelhof,Muster Str. 1,550.0,5000,5000,5000,17,2023-05-01,,20230424,5000,,32.35294117647059,22.04.2023-550.0-32.35294117647059 Berlin,Tempelhof,,52.4632921,13.3864477
567,567,9673341,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain-Kreuzberg.9673341.html,22.04.2023,"Berlin
                                                                    Tiergarten",Berlin,                                                                   Tiergarten,Muster Str. 1,550.0,5000,5000,5000,18,2023-05-01,2023-09-01,20230424,5000,4.0,30.555555555555557,22.04.2023-550.0-30.555555555555557 Berlin,Tiergarten,2023-09,50.3408439,6.9562155
568,568,9137415,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wedding.9137415.html,22.04.2023,"Berlin
                                                                    Neukölln",Berlin,                                                                   Neukölln,Muster Str. 1,500.0,5000,5000,5000,14,2023-06-01,,20230424,5000,,35.714285714285715,22.04.2023-500.0-35.714285714285715 Berlin,Neukölln,,52.4811497,13.4353501
569,569,10023012,www.wg-gesucht.de/wg-zimmer-in-Berlin-Lichtenberg.10023012.html,22.04.2023,"Berlin
                                                                    Friedrichshain-Kreuzberg",Berlin,                                                                   Friedrichshain-Kreuzberg,Muster Str. 1,350.0,5000,5000,5000,17,2023-05-16,2023-09-30,20230424,5000,4.0,20.58823529411765,22.04.2023-350.0-20.58823529411765 Berlin,Friedrichshain,2023-09,52.5122154,13.4502904
570,570,9948565,www.wg-gesucht.de/wg-zimmer-in-Berlin-Schoeneberg.9948565.html,22.04.2023,"Berlin
                                                                    Wedding",Berlin,                                                                   Wedding,Muster Str. 1,460.0,5000,5000,5000,12,2023-06-01,,20230424,5000,,38.333333333333336,22.04.2023-460.0-38.333333333333336 Berlin,Wedding,,52.550123,13.34197
571,571,10008444,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wedding.10008444.html,22.04.2023,"Berlin
                                                                    Lichtenberg",Berlin,                                                                   Lichtenberg,Muster Str. 1,180.0,5000,5000,5000,10,2023-05-01,2023-06-01,20230424,5000,1.0,18.0,22.04.2023-180.0-18.0 Berlin,Lichtenberg,2023-06,48.9212959,7.4812268
572,572,8406548,www.wg-gesucht.de/wg-zimmer-in-Berlin.8406548.html,22.04.2023,"Berlin
                                                                    Schöneberg",Berlin,                                                                   Schöneberg,Muster Str. 1,799.0,5000,5000,5000,20,2023-05-01,,20230424,5000,,39.95,22.04.2023-799.0-39.95 Berlin,Schöneberg,,52.482157,13.3551901
573,573,9974412,www.wg-gesucht.de/wg-zimmer-in-Berlin-Spandau.9974412.html,22.04.2023,"Berlin
                                                                    Wedding",Berlin,                                                                   Wedding,Muster Str. 1,630.0,5000,5000,5000,15,2023-04-30,2023-05-29,20230424,5000,1.0,42.0,22.04.2023-630.0-42.0 Berlin,Wedding,2023-05,52.550123,13.34197
